#      date    value 
 2011-01-01        0 
 2011-01-02        0 
 2011-01-03    0.125 
 2011-01-04        0 
 2011-01-05        0 
 2011-01-06        0 
 2011-01-07        0 
 2011-01-08        1 
 2011-01-09   0.6875 
 2011-01-10        0 
 2011-01-11        0 
 2011-01-12   21.125 
 2011-01-13   1.6875 
 2011-01-14        0 
 2011-01-15      0.5 
 2011-01-16    0.125 
 2011-01-17        0 
 2011-01-18    17.25 
 2011-01-19   1.6875 
 2011-01-20        0 
 2011-01-21        8 
 2011-01-22        0 
 2011-01-23        0 
 2011-01-24        0 
 2011-01-25      1.5 
 2011-01-26   0.6875 
 2011-01-27  10.0625 
 2011-01-28        0 
 2011-01-29   0.0625 
 2011-01-30        0 
 2011-01-31        0 
 2011-02-01  11.3125 
 2011-02-02    16.75 
 2011-02-03    1.375 
 2011-02-04        0 
 2011-02-05   5.5625 
 2011-02-06     4.25 
 2011-02-07    0.125 
 2011-02-08     7.75 
 2011-02-09   0.0625 
 2011-02-10        0 
 2011-02-11        0 
 2011-02-12        0 
 2011-02-13        0 
 2011-02-14        0 
 2011-02-15        0 
 2011-02-16        0 
 2011-02-17        0 
 2011-02-18   0.1875 
 2011-02-19        0 
 2011-02-20        0 
 2011-02-21        2 
 2011-02-22        0 
 2011-02-23        0 
 2011-02-24   0.0625 
 2011-02-25  29.3125 
 2011-02-26   0.9375 
 2011-02-27   4.0625 
 2011-02-28  11.8125 
 2011-03-01        0 
 2011-03-02        0 
 2011-03-03        0 
 2011-03-04        0 
 2011-03-05   0.5625 
 2011-03-06  16.4375 
 2011-03-07  70.6875 
 2011-03-08        0 
 2011-03-09        0 
 2011-03-10   0.6875 
 2011-03-11     14.5 
 2011-03-12        0 
 2011-03-13        0 
 2011-03-14        0 
 2011-03-15        0 
 2011-03-16    17.25 
 2011-03-17        0 
 2011-03-18        0 
 2011-03-19        0 
 2011-03-20        0 
 2011-03-21        5 
 2011-03-22   0.6875 
 2011-03-23        0 
 2011-03-24        0 
 2011-03-25        0 
 2011-03-26        0 
 2011-03-27        0 
 2011-03-28        0 
 2011-03-29        0 
 2011-03-30        0 
 2011-03-31   0.5625 
 2011-04-01   11.125 
 2011-04-02   0.1875 
 2011-04-03        0 
 2011-04-04   9.9375 
 2011-04-05   5.6875 
 2011-04-06        0 
 2011-04-07        0 
 2011-04-08        0 
 2011-04-09        0 
 2011-04-10   0.1875 
 2011-04-11   0.4375 
 2011-04-12     0.25 
