#      date    value 
 2018-05-05        0 
 2018-05-06        0 
 2018-05-07        0 
 2018-05-08        0 
 2018-05-09    4.375 
 2018-05-10   2.9375 
 2018-05-11        0 
 2018-05-12      0.5 
 2018-05-13        0 
 2018-05-14        0 
 2018-05-15   4.0625 
 2018-05-16   6.8125 
 2018-05-17     0.25 
 2018-05-18        0 
 2018-05-19        0 
 2018-05-20        0 
 2018-05-21        0 
 2018-05-22        0 
 2018-05-23   9.5625 
 2018-05-24    27.25 
 2018-05-25     1.75 
 2018-05-26    0.125 
 2018-05-27     1.75 
 2018-05-28   0.3125 
 2018-05-29    0.375 
 2018-05-30   0.0625 
 2018-05-31   3.6875 
 2018-06-01     2.75 
 2018-06-02   0.0625 
 2018-06-03    0.125 
 2018-06-04        0 
 2018-06-05        0 
 2018-06-06        0 
 2018-06-07     12.5 
 2018-06-08    0.375 
 2018-06-09    1.375 
 2018-06-10   1.0625 
 2018-06-11   5.1875 
 2018-06-12     3.25 
 2018-06-13   0.5625 
 2018-06-14    0.125 
 2018-06-15        0 
 2018-06-16        0 
 2018-06-17   0.0625 
 2018-06-18        0 
 2018-06-19        0 
 2018-06-20        0 
 2018-06-21     0.25 
 2018-06-22     5.25 
 2018-06-23   0.9375 
 2018-06-24    0.375 
 2018-06-25        1 
 2018-06-26        0 
 2018-06-27        0 
 2018-06-28    0.375 
 2018-06-29        0 
 2018-06-30        0 
 2018-07-01        0 
 2018-07-02        0 
 2018-07-03        0 
 2018-07-04        0 
 2018-07-05        6 
 2018-07-06   0.4375 
 2018-07-07        0 
 2018-07-08        0 
 2018-07-09   0.5625 
 2018-07-10   2.5625 
 2018-07-11  14.4375 
 2018-07-12    0.375 
 2018-07-13    5.875 
 2018-07-14        0 
 2018-07-15     2.25 
 2018-07-16   2.6875 
 2018-07-17    1.125 
 2018-07-18        0 
 2018-07-19        0 
 2018-07-20        0 
 2018-07-21        5 
 2018-07-22   2.8125 
 2018-07-23    0.125 
 2018-07-24        0 
 2018-07-25        0 
 2018-07-26        0 
 2018-07-27   0.0625 
 2018-07-28   4.4375 
 2018-07-29    0.375 
 2018-07-30        0 
 2018-07-31        0 
 2018-08-01    0.125 
 2018-08-02    1.375 
 2018-08-03   4.8125 
 2018-08-04   1.1875 
 2018-08-05    3.375 
 2018-08-06        0 
 2018-08-07        0 
 2018-08-08        0 
 2018-08-09   0.0625 
 2018-08-10    0.125 
 2018-08-11        0 
 2018-08-12        0 
 2018-08-13    0.125 
 2018-08-14        0 
 2018-08-15   0.1875 
 2018-08-16        0 
 2018-08-17  11.3125 
 2018-08-18        0 
 2018-08-19        0 
 2018-08-20        0 
 2018-08-21   0.0625 
 2018-08-22        0 
 2018-08-23   0.0625 
 2018-08-24   6.0625 
 2018-08-25    1.875 
 2018-08-26        0 
 2018-08-27        0 
 2018-08-28        0 
 2018-08-29    0.625 
 2018-08-30    2.875 
 2018-08-31        0 
 2018-09-01        0 
 2018-09-02   2.6875 
 2018-09-03      9.5 
 2018-09-04        0 
 2018-09-05        0 
 2018-09-06    1.625 
 2018-09-07   2.3125 
 2018-09-08        0 
 2018-09-09        0 
 2018-09-10        0 
 2018-09-11        0 
 2018-09-12        0 
 2018-09-13   0.1875 
 2018-09-14        0 
 2018-09-15        0 
 2018-09-16        0 
 2018-09-17        0 
 2018-09-18        0 
 2018-09-19    0.125 
 2018-09-20        0 
 2018-09-21    1.875 
 2018-09-22     0.25 
 2018-09-23  23.6875 
 2018-09-24   1.4375 
 2018-09-25        0 
 2018-09-26        0 
 2018-09-27        0 
 2018-09-28        0 
 2018-09-29        0 
 2018-09-30        0 
 2018-10-01     0.75 
 2018-10-02   1.8125 
 2018-10-03   0.4375 
 2018-10-04        0 
 2018-10-05        0 
 2018-10-06        0 
 2018-10-07    0.125 
 2018-10-08        0 
 2018-10-09        0 
 2018-10-10        0 
 2018-10-11        0 
 2018-10-12        0 
 2018-10-13        0 
 2018-10-14        0 
 2018-10-15        0 
 2018-10-16        0 
 2018-10-17        0 
 2018-10-18        0 
 2018-10-19        0 
 2018-10-20        0 
 2018-10-21        0 
 2018-10-22    0.375 
 2018-10-23    1.375 
 2018-10-24   10.625 
 2018-10-25   0.8125 
 2018-10-26   0.3125 
 2018-10-27   1.3125 
 2018-10-28    5.375 
 2018-10-29   0.1875 
 2018-10-30     3.25 
 2018-10-31        0 
 2018-11-01   0.0625 
 2018-11-02        0 
 2018-11-03        0 
 2018-11-04        0 
 2018-11-05        0 
 2018-11-06        0 
 2018-11-07        0 
 2018-11-08   0.0625 
 2018-11-09        0 
 2018-11-10        0 
 2018-11-11   1.4375 
 2018-11-12        0 
 2018-11-13    2.375 
 2018-11-14        0 
 2018-11-15        0 
 2018-11-16        0 
 2018-11-17        0 
 2018-11-18   0.1875 
 2018-11-19   1.8125 
 2018-11-20   2.0625 
 2018-11-21   0.1875 
 2018-11-22    0.125 
 2018-11-23        0 
 2018-11-24     0.75 
 2018-11-25    0.125 
 2018-11-26   0.6875 
 2018-11-27   0.1875 
 2018-11-28        0 
 2018-11-29        0 
 2018-11-30    3.875 
 2018-12-01    0.125 
 2018-12-02  12.5625 
 2018-12-03  16.3125 
 2018-12-04        3 
 2018-12-05        0 
 2018-12-06   0.9375 
 2018-12-07   9.1875 
 2018-12-08   15.875 
 2018-12-09  23.6875 
 2018-12-10     2.75 
 2018-12-11   2.4375 
 2018-12-12   1.4375 
 2018-12-13        0 
 2018-12-14        0 
 2018-12-15        0 
 2018-12-16    0.625 
 2018-12-17   0.4375 
 2018-12-18    0.375 
 2018-12-19   1.1875 
 2018-12-20   3.9375 
 2018-12-21  25.3125 
 2018-12-22        6 
 2018-12-23     8.25 
 2018-12-24   6.9375 
 2018-12-25   0.3125 
 2018-12-26   0.5625 
 2018-12-27    0.125 
 2018-12-28   0.0625 
 2018-12-29   3.3125 
 2018-12-30    4.125 
 2018-12-31      1.5 
